SQLDATE,GLOBALEVENTID,SOURCEURL
20231008,1131844698,https://www.tagesschau.de/inland/debatte-hilfen-palaestinenser-100.html
20231008,1131879186,https://www.tagesschau.de/ausland/asien/gaza-israel-angriff-110.html
20231008,1131879169,https://www.tagesschau.de/ausland/asien/gaza-israel-angriff-110.html
20231008,1131879097,https://www.tagesschau.de/inland/regional/berlin/palaestinenser-neukoelln-100.html
20231008,1131844461,https://www.tagesschau.de/eilmeldung/gaza-israel-angriff-110.html
20231008,1131758608,https://www.tagesschau.de/newsticker/liveblog-israel-gaza-102.html
20231008,1131758625,https://www.tagesschau.de/newsticker/liveblog-israel-gaza-102.html
20231008,1138688423,https://www.tagesschau.de/wirtschaft/unternehmen/dihk-investition-deutschland-ausland-100.html
20231009,1131905881,https://www.tagesschau.de/newsticker/liveblog-israel-gaza-montag-100.html
20231009,1131906055,https://www.tagesschau.de/newsticker/liveblog-israel-gaza-montag-100.html
20231009,1131905882,https://www.tagesschau.de/newsticker/liveblog-israel-gaza-montag-100.html
20231009,1132101498,https://www.tagesschau.de/ausland/europa/scholz-macron-kabinettsklausur-100.html
20231009,1132074999,https://www.tagesschau.de/ausland/asien/china-nakostkonflikt-100.html
20231009,1132075664,https://www.tagesschau.de/inland/gesellschaft/finanzhilfe-palaestinenser-ausgesetzt-100.html
20231009,1132074998,https://www.tagesschau.de/ausland/asien/china-nakostkonflikt-100.html
20231009,1132034060,https://www.zdf.de/nachrichten/politik/israel-kritik-fuehrung-angriff-hamas-100.html
20231009,1132101135,https://www.tagesschau.de/ausland/europa/tuerkei-israel-hamas-angriff-erdogan-100.html
20231009,1132075938,https://www.tagesschau.de/ausland/europa/ukraine-israel-100.html
20231009,1132014454,https://www.tagesschau.de/inland/innenpolitik/deutschland-hamas-kritik-jubelfeier-100.html
20231009,1131984357,https://www.tagesschau.de/inland/regional/rheinlandpfalz/swr-anschlag-auf-asylbewerberheim-1991-urteil-erwartet-100.html
20231009,1132013892,https://www.tagesschau.de/ausland/asien/afghanistan-erdbeben-montag-100.html
20231009,1131936365,https://www.zdf.de/nachrichten/politik/israel-hamas-juden-schutz-terrorismus-100.html
20231009,1131983691,https://www.tagesschau.de/investigativ/ndr-wdr/drogenhandel-organisierte-kriminalitaet-100.html
20231009,1132014439,https://www.tagesschau.de/ausland/europa/tuerkei-luftangriffe-nordsyrien-100.html
20231009,1132014438,https://www.tagesschau.de/ausland/europa/tuerkei-luftangriffe-nordsyrien-100.html
20231009,1132101652,https://www.tagesschau.de/ausland/europa/tuerkei-israel-hamas-angriff-erdogan-100.html
20231009,1131984440,https://www.tagesschau.de/ausland/amerika/kolumbien-farc-112.html
20231009,1132042591,https://www.tagesschau.de/wirtschaft/energie/strommarktreform-eu-deutschland-frankreich-100.html
20231009,1132042606,https://www.tagesschau.de/wirtschaft/energie/strommarktreform-eu-deutschland-frankreich-100.html
20231009,1132013578,https://www.tagesschau.de/ausland/asien/gaza-israel-angriff-116.html
20231009,1132014236,https://www.tagesschau.de/ausland/asien/gaza-israel-angriff-116.html
20231009,1132013618,https://www.tagesschau.de/investigativ/nord-stream-anschlaege-104.html
20231009,1132074900,https://www.tagesschau.de/ausland/europa/ukraine-israel-100.html
20231009,1132075923,https://www.tagesschau.de/ausland/europa/ukraine-israel-100.html
20231009,1132075930,https://www.tagesschau.de/ausland/europa/ukraine-israel-100.html
20231009,1132075940,https://www.tagesschau.de/ausland/europa/ukraine-israel-100.html
20231009,1132075905,https://www.tagesschau.de/ausland/europa/ukraine-israel-100.html
20231009,1132146798,https://www.tagesschau.de/ausland/europa/eu-hilfszahlungen-palaestinenser-ueberpruefung-100.html
20231009,1132147072,https://www.tagesschau.de/ausland/europa/eu-hilfszahlungen-palaestinenser-ueberpruefung-100.html
20231010,1132366112,https://www.tagesschau.de/ausland/asien/israel-deutsche-ausfliegen-100.html
20231010,1132366068,https://www.tagesschau.de/inland/regional/berlin/antisemitismus-schulen-streit-100.html
20231010,1132366841,https://www.tagesschau.de/ausland/asien/israel-deutsche-ausfliegen-100.html
20231010,1132418892,https://www.tagesschau.de/ausland/asien/israel-deutsche-ausfliegen-lufthansa-100.html
20231010,1132388705,https://www.tagesschau.de/ausland/asien/israel-gaza-hamas-krieg-100.html
20231010,1132388709,https://www.tagesschau.de/ausland/asien/israel-gaza-hamas-krieg-100.html
20231010,1132388706,https://www.tagesschau.de/ausland/asien/israel-gaza-hamas-krieg-100.html
20231010,1132366411,https://www.tagesschau.de/ausland/europa/finnland-pipeline-schaeden-100.html
20231010,1132418891,https://www.tagesschau.de/ausland/asien/israel-deutsche-ausfliegen-lufthansa-100.html
20231010,1132418887,https://www.tagesschau.de/ausland/asien/israel-deutsche-ausfliegen-lufthansa-100.html
20231010,1132366333,https://www.tagesschau.de/ausland/asien/israel-deutsche-ausfliegen-100.html
20231010,1132366689,https://www.tagesschau.de/ausland/asien/israel-deutsche-ausfliegen-100.html
20231010,1132367514,https://www.zdf.de/nachrichten/politik/hamas-deutsche-entfuehrt-israel-100.html
20231010,1132367547,https://www.zdf.de/nachrichten/politik/hamas-deutsche-entfuehrt-israel-100.html
20231010,1132301134,https://www.tagesschau.de/ausland/asien/myanmar-angriff-fluechtlingslager-100.html
20231010,1132301464,https://www.tagesschau.de/ausland/asien/myanmar-angriff-fluechtlingslager-100.html
20231010,1132301465,https://www.tagesschau.de/ausland/asien/myanmar-angriff-fluechtlingslager-100.html
20231010,1132301603,https://www.tagesschau.de/ausland/asien/myanmar-angriff-fluechtlingslager-100.html
20231010,1132301604,https://www.tagesschau.de/ausland/asien/myanmar-angriff-fluechtlingslager-100.html
20231010,1132309933,https://www.zdf.de/nachrichten/politik/israel-tote-hamas-terroristen-gazastreifen-100.html
20231010,1132274377,https://www.tagesschau.de/ausland/amerika/biden-israel-114.html
20231010,1132221151,https://www.tagesschau.de/wirtschaft/finanzen/marktberichte/marktbericht-dax-dow-oelpreis-gold-israel-nahost-kurse-boerse-charttechnik-100.html
20231010,1132221464,https://www.tagesschau.de/newsticker/liveblog-ukraine-dienstag-294.html
20231010,1132245516,https://www.tagesschau.de/inland/innenpolitik/israel-palaestina-deutschland-100.html
20231010,1132309907,https://www.zdf.de/nachrichten/politik/israel-tote-hamas-terroristen-gazastreifen-100.html
20231010,1132202300,https://www.tagesschau.de/ausland/asien/gaza-israel-angriff-126.html
20231010,1132300973,https://www.tagesschau.de/inland/bundesanwaltschaft-hamas-100.html
20231010,1132220759,https://www.tagesschau.de/newsticker/liveblog-ukraine-dienstag-294.html
20231010,1132221463,https://www.tagesschau.de/newsticker/liveblog-ukraine-dienstag-294.html
20231010,1132180816,https://www.tagesschau.de/ausland/asien/afghanistan-erdbeben-montag-102.html
20231010,1132301533,https://www.tagesschau.de/ausland/asien/israel-moshe-zimmermann-100.html
20231010,1132220838,https://www.tagesschau.de/newsticker/liveblog-ukraine-dienstag-294.html
20231010,1132245126,https://www.tagesschau.de/inland/innenpolitik/israel-palaestina-deutschland-100.html
20231010,1132202121,https://www.tagesschau.de/ausland/asien/gaza-israel-angriff-126.html
20231010,1132202163,https://www.tagesschau.de/ausland/asien/gaza-israel-angriff-126.html
20231010,1132202164,https://www.tagesschau.de/ausland/asien/gaza-israel-angriff-126.html
20231010,1132202481,https://www.tagesschau.de/ausland/asien/gaza-israel-angriff-126.html
20231010,1132309996,https://www.zdf.de/nachrichten/politik/nato-verteidigungsminister-israel-hamas-ukraine-krieg-russland-100.html
20231010,1132309623,https://www.zdf.de/nachrichten/politik/nato-verteidigungsminister-israel-hamas-ukraine-krieg-russland-100.html
20231010,1132309622,https://www.zdf.de/nachrichten/politik/nato-verteidigungsminister-israel-hamas-ukraine-krieg-russland-100.html
20231011,1132591945,https://www.tagesschau.de/ausland/asien/china-freilassung-cheng-lei-100.html
20231011,1132592462,https://www.tagesschau.de/wirtschaft/weltwirtschaft/weltbank-reform-klimawandel-krisen-100.html
20231011,1132525671,https://www.tagesschau.de/inland/innenpolitik/pistorius-bundeswehr-litauen-100.html
20231011,1132675698,https://www.tagesschau.de/ausland/europa/finnland-estland-pipeline-leck-102.html
20231011,1132525069,https://www.tagesschau.de/wirtschaft/unternehmen/birkenstock-boersengang-ipo-nyse-100.html
20231011,1132648285,https://www.zdf.de/nachrichten/briefing/israel-bodenoffensive-schulen-zdfheute-update-100.html
20231011,1132525585,https://www.tagesschau.de/inland/gesellschaft/politische-stiftungen-finanzierung-100.html
20231011,1132612366,https://www.tagesschau.de/ausland/europa/finnland-estland-pipeline-leck-100.html
20231011,1132591944,https://www.tagesschau.de/ausland/asien/china-freilassung-cheng-lei-100.html
20231011,1132591864,https://www.tagesschau.de/wirtschaft/weltwirtschaft/weltbank-reform-klimawandel-krisen-100.html
20231011,1132525691,https://www.tagesschau.de/inland/innenpolitik/pistorius-bundeswehr-litauen-100.html
20231011,1132525339,https://www.tagesschau.de/ausland/russland-nahost-100.html
20231011,1132525511,https://www.tagesschau.de/ausland/russland-nahost-100.html
20231011,1132525786,https://www.tagesschau.de/ausland/russland-nahost-100.html
20231011,1132525470,https://www.tagesschau.de/ausland/russland-nahost-100.html
20231011,1132545065,https://www.tagesschau.de/ausland/europa/ukraine-selenskyj-bruessel-100.html
20231011,1132592022,https://www.tagesschau.de/ausland/europa/slowakei-fico-106.html
20231011,1132675696,https://www.tagesschau.de/ausland/europa/finnland-estland-pipeline-leck-102.html
20231011,1132648066,https://www.zdf.de/nachrichten/briefing/israel-bodenoffensive-schulen-zdfheute-update-100.html
20231011,1132648685,https://www.zdf.de/nachrichten/briefing/israel-bodenoffensive-schulen-zdfheute-update-100.html
20231011,1132525175,https://www.tagesschau.de/inland/innenpolitik/israel-hamas-faeser-100.html
20231011,1132525469,https://www.tagesschau.de/ausland/russland-nahost-100.html
20231011,1132470267,https://www.zdf.de/nachrichten/politik/linnemann-kuehnert-lanz-hamas-israel-100.html
20231011,1132470224,https://www.zdf.de/nachrichten/politik/linnemann-kuehnert-lanz-hamas-israel-100.html
20231011,1132470223,https://www.zdf.de/nachrichten/politik/linnemann-kuehnert-lanz-hamas-israel-100.html
20231011,1132472717,https://www.tagesschau.de/newsticker/liveblog-ukraine-mittwoch-292.html
20231011,1132472359,https://www.tagesschau.de/newsticker/liveblog-ukraine-mittwoch-292.html
20231011,1132472716,https://www.tagesschau.de/newsticker/liveblog-ukraine-mittwoch-292.html
20231012,1132757539,https://www.zdf.de/nachrichten/politik/lanz-michael-roth-hamas-jubel-abschiebungen-israel-100.html
20231012,1132781971,https://www.tagesschau.de/inland/innenpolitik/ministerpraesidentenkonferenz-deutschlandpakt-100.html
20231012,1132819808,https://www.tagesschau.de/ausland/asien/gaza-geiselbefreiung-100.html
20231012,1132820312,https://www.tagesschau.de/ausland/asien/gaza-geiselbefreiung-100.html
20231012,1132887420,https://www.tagesschau.de/ausland/europa/tunesien-eu-migrationspakt-rueckzahlung-100.html
20231012,1132781542,https://www.tagesschau.de/ausland/asien/arabische-liga-treffen-100.html
20231012,1132764531,https://www.tagesschau.de/ausland/europa/ukraine-israel-102.html
20231012,1132781415,https://www.tagesschau.de/inland/regional/berlin/versammlungen-berlin-palaestinenser-100.html
20231012,1132763985,https://www.tagesschau.de/investigativ/ndr-wdr/bamf-asylantraege-ueberlastung-100.html
20231012,1132809241,https://www.zdf.de/nachrichten/briefing/israel-katar-schmiese-zdfheute-update-100.html
20231012,1132757391,https://www.zdf.de/nachrichten/politik/lanz-michael-roth-hamas-jubel-abschiebungen-israel-100.html
20231012,1132764286,https://www.tagesschau.de/ausland/asien/israel-notstandsregierung-102.html
20231012,1132819760,https://www.tagesschau.de/ausland/asien/gaza-geiselbefreiung-100.html
20231012,1132819784,https://www.tagesschau.de/ausland/asien/gaza-geiselbefreiung-100.html
20231012,1132819810,https://www.tagesschau.de/ausland/asien/gaza-geiselbefreiung-100.html
20231012,1132809836,https://www.zdf.de/nachrichten/briefing/israel-katar-schmiese-zdfheute-update-100.html
20231012,1132809835,https://www.zdf.de/nachrichten/briefing/israel-katar-schmiese-zdfheute-update-100.html
20231012,1132906131,https://www.tagesschau.de/inland/innenpolitik/regierungserklaerung-scholz-nahostkonflikt-100.html
20231012,1132764155,https://www.tagesschau.de/ausland/asien/israel-notstandsregierung-102.html
20231012,1132764508,https://www.tagesschau.de/ausland/asien/israel-notstandsregierung-102.html
20231012,1132809834,https://www.zdf.de/nachrichten/briefing/israel-katar-schmiese-zdfheute-update-100.html
20231012,1132886505,https://www.tagesschau.de/ausland/asien/start-sonderflug-israel-deutschland-100.html
20231012,1132842897,https://www.tagesschau.de/inland/stasi-mitarbeiter-mord-anklage-100.html
20231012,1132932606,https://www.zdf.de/nachrichten/briefing/abbas-palaestinenser-hamas-zdfheute-update-100.html
20231012,1132932795,https://www.zdf.de/nachrichten/briefing/abbas-palaestinenser-hamas-zdfheute-update-100.html
20231012,1132932821,https://www.zdf.de/nachrichten/briefing/abbas-palaestinenser-hamas-zdfheute-update-100.html
20231012,1132842316,https://www.tagesschau.de/inland/stasi-mitarbeiter-mord-anklage-100.html
20231012,1132819140,https://www.tagesschau.de/ausland/asien/gaza-geiselbefreiung-100.html
20231012,1203566231,https://www.tagesschau.de/inland/innenpolitik/selenskyj-ukraine-scholz-100.html
20231012,1132944438,https://www.tagesschau.de/investigativ/ndr-wdr/krebs-medikamente-apotheke-108.html
20231013,1133148480,https://www.tagesschau.de/ausland/europa/israel-hamas-gazastreifen-evakuierung-100.html
20231013,1133148342,https://www.tagesschau.de/ausland/asien/deutsche-ausreise-israel-100.html
20231013,1133185884,https://www.tagesschau.de/faktenfinder/israel-hamas-desinformation-100.html
20231013,1133213436,https://www.tagesschau.de/ausland/asien/gaza-israel-einsaetze-100.html
20231013,1133142330,https://www.zdf.de/nachrichten/politik/hamas-israel-iran-russland-tuerkei-moelling-100.html
20231013,1133185741,https://www.tagesschau.de/ausland/asien/muslimische-laender-palaestina-100.html
20231013,1133148211,https://www.tagesschau.de/ausland/asien/baerbock-israel-100.html
20231013,1133148529,https://www.tagesschau.de/ausland/asien/baerbock-israel-100.html
20231013,1133251313,https://www.zdf.de/nachrichten/politik/gaza-offensive-armee-idf-israel-100.html
20231013,1133148530,https://www.tagesschau.de/ausland/asien/baerbock-israel-100.html
20231013,1133185807,https://www.tagesschau.de/ausland/asien/muslimische-laender-palaestina-100.html
20231013,1133147970,https://www.tagesschau.de/ausland/asien/deutsche-ausreise-israel-100.html
20231013,1133185808,https://www.tagesschau.de/ausland/asien/muslimische-laender-palaestina-100.html
20231013,1133148510,https://www.tagesschau.de/inland/buchmesse-preis-verschoben-100.html
20231013,1133148778,https://www.tagesschau.de/inland/buchmesse-preis-verschoben-100.html
20231013,1133185003,https://www.tagesschau.de/inland/regional/berlin/berlin-pro-palaestinenser-demo-aufgeloest-100.html
20231013,1133185222,https://www.tagesschau.de/inland/regional/berlin/berlin-pro-palaestinenser-demo-aufgeloest-100.html
20231013,1133185223,https://www.tagesschau.de/inland/regional/berlin/berlin-pro-palaestinenser-demo-aufgeloest-100.html
20231013,1133185605,https://www.tagesschau.de/inland/regional/berlin/berlin-pro-palaestinenser-demo-aufgeloest-100.html
20231013,1133185606,https://www.tagesschau.de/inland/regional/berlin/berlin-pro-palaestinenser-demo-aufgeloest-100.html
20231013,1133142120,https://www.zdf.de/nachrichten/politik/hamas-israel-iran-russland-tuerkei-moelling-100.html
20231013,1133251528,https://www.zdf.de/nachrichten/politik/gaza-offensive-armee-idf-israel-100.html
20231013,1133090847,https://www.tagesschau.de/wirtschaft/gdl-weihnachten-streik-100.html
20231013,1133121462,https://www.tagesschau.de/inland/rauchverbot-auto-kritik-100.html
20231013,1133019055,https://www.tagesschau.de/newsticker/liveblog-israel-freitag-100.html
20231013,1133061936,https://www.tagesschau.de/ausland/asien/israel-gaza-evakuierung-100.html
20231013,1133090403,https://www.tagesschau.de/ausland/ozeanien/neuseeland-parlamentswahl-100.html
20231013,1133061843,https://www.tagesschau.de/wirtschaft/finanzen/marktberichte/marktbericht-dax-dow-kurse-aktuell-geldanlage-boerse-100.html
20231013,1133061888,https://www.tagesschau.de/wirtschaft/finanzen/marktberichte/marktbericht-dax-dow-kurse-aktuell-geldanlage-boerse-100.html
20231013,1133061563,https://www.tagesschau.de/ausland/asien/israel-gaza-evakuierung-100.html
20231013,1133045017,https://www.tagesschau.de/inland/landkreistag-arbeitspflicht-migranten-100.html
20231013,1133061575,https://www.tagesschau.de/inland/israel-evakuierung-100.html
20231013,1133122020,https://www.tagesschau.de/ausland/ozeanien/australien-indigene-rechte-100.html
20231013,1133122021,https://www.tagesschau.de/ausland/ozeanien/australien-indigene-rechte-100.html
20231013,1133122022,https://www.tagesschau.de/ausland/ozeanien/australien-indigene-rechte-100.html
20231014,1133367313,https://www.tagesschau.de/ausland/europa/belarus-lettland-migranten-100.html
20231014,1133334473,https://www.tagesschau.de/ausland/amerika/louise-gluck-gestorben-100.html
20231014,1133311078,https://www.tagesschau.de/wissen/klima/pinguine-artensterben-schutz-100.html
20231014,1133334757,https://www.tagesschau.de/ausland/nordkorea-waffen-russland-flugzeugtraeger-100.html
20231014,1133334281,https://www.tagesschau.de/ausland/amerika/louise-gluck-gestorben-100.html
20231014,1133367650,https://www.tagesschau.de/ausland/europa/belarus-lettland-migranten-100.html
20231014,1133334768,https://www.tagesschau.de/ausland/nordkorea-waffen-russland-flugzeugtraeger-100.html
20231014,1133334887,https://www.tagesschau.de/newsticker/liveblog-ukraine-samstag-324.html
20231014,1133334905,https://www.tagesschau.de/newsticker/liveblog-ukraine-samstag-324.html
20231014,1133395304,https://www.zdf.de/nachrichten/politik/baerbock-kairo-geiseln-hamas-israel-100.html
20231014,1133395305,https://www.zdf.de/nachrichten/politik/baerbock-kairo-geiseln-hamas-israel-100.html
20231014,1133330883,https://www.zdf.de/nachrichten/politik/deutsche-israel-rueckkehrer-bus-100.html
20231014,1133330884,https://www.zdf.de/nachrichten/politik/deutsche-israel-rueckkehrer-bus-100.html
20231014,1133330995,https://www.zdf.de/nachrichten/politik/deutsche-israel-rueckkehrer-bus-100.html
20231014,1133331014,https://www.zdf.de/nachrichten/politik/deutsche-israel-rueckkehrer-bus-100.html
20231014,1133346243,https://www.tagesschau.de/ausland/asien/israel-gazastreifen-flucht-leichen-100.html
20231014,1133310999,https://www.tagesschau.de/ausland/asien/gaza-israel-einsaetze-102.html
20231014,1133311123,https://www.tagesschau.de/ausland/asien/gaza-israel-einsaetze-102.html
20231014,1133310852,https://www.tagesschau.de/ausland/europa/polen-eu-wahl-100.html
20231014,1133423463,https://www.tagesschau.de/newsticker/liveblog-israel-sonntag-100.html
20231014,1133299000,https://www.tagesschau.de/newsticker/liveblog-israel-samstag-100.html
20231014,1133280339,https://www.tagesschau.de/ausland/afrika/aegypten-palaestinenser-gaza-100.html
20231014,1133298822,https://www.tagesschau.de/newsticker/liveblog-israel-samstag-100.html
20231014,1133298823,https://www.tagesschau.de/newsticker/liveblog-israel-samstag-100.html
20231014,1133298905,https://www.tagesschau.de/newsticker/liveblog-israel-samstag-100.html
20231014,1133298916,https://www.tagesschau.de/newsticker/liveblog-israel-samstag-100.html
20231015,1133540953,https://www.tagesschau.de/ausland/amerika/demos-palaestinenser-100.html
20231015,1133540669,https://www.tagesschau.de/ausland/amerika/demos-palaestinenser-100.html
20231015,1133540628,https://www.tagesschau.de/ausland/asien/israel-palaestina-diplomatie-100.html
20231015,1133540673,https://www.tagesschau.de/ausland/asien/israel-palaestina-diplomatie-100.html
20231015,1133540629,https://www.tagesschau.de/ausland/asien/israel-palaestina-diplomatie-100.html
20231015,1133580756,https://www.zdf.de/nachrichten/politik/ehud-barak-israel-hamas-palaestina-interview-100.html
20231015,1133556355,https://www.tagesschau.de/ausland/asien/israel-gazastreifen-diplomatie-100.html
20231015,1133556356,https://www.tagesschau.de/ausland/asien/israel-gazastreifen-diplomatie-100.html
20231015,1133540770,https://www.tagesschau.de/ausland/asien/israel-palaestina-diplomatie-100.html
20231015,1133540769,https://www.tagesschau.de/ausland/asien/israel-palaestina-diplomatie-100.html
20231015,1133540696,https://www.tagesschau.de/ausland/asien/israel-palaestina-diplomatie-100.html
20231015,1133540394,https://www.tagesschau.de/ausland/asien/israel-palaestina-diplomatie-100.html
20231015,1133540395,https://www.tagesschau.de/ausland/asien/israel-palaestina-diplomatie-100.html
20231015,1133479899,https://www.zdf.de/nachrichten/politik/bodenoffensive-bericht-verschoben-israel-100.html
20231015,1133522723,https://www.tagesschau.de/ausland/asien/gaza-israel-krankenhaueser-offensive-frist-100.html
20231015,1133483666,https://www.tagesschau.de/inland/hamas-unterstuetzer-ausweisen-spd-100.html
20231015,1133519534,https://www.zdf.de/nachrichten/politik/blinken-diplomatie-reise-arabische-welt-israel-krieg-100.html
20231015,1133519547,https://www.zdf.de/nachrichten/politik/blinken-diplomatie-reise-arabische-welt-israel-krieg-100.html
20231015,1133522729,https://www.tagesschau.de/ausland/asien/gaza-israel-krankenhaueser-offensive-frist-100.html
20231015,1133522730,https://www.tagesschau.de/ausland/asien/gaza-israel-krankenhaueser-offensive-frist-100.html
20231015,1133519028,https://www.zdf.de/nachrichten/politik/usa-militaerpraesenz-flugzeugtraeger-israel-100.html
20231016,1133665765,https://www.tagesschau.de/inland/sicherheitslage-deutschland-nahost-100.html
20231016,1133639454,https://www.tagesschau.de/newsticker/liveblog-ukraine-montag-300.html
20231016,1133666264,https://www.tagesschau.de/inland/baerbock-deutsche-geiseln-100.html
20231016,1133652414,https://www.zdf.de/nachrichten/politik/israel-botschafter-gaza-samidoun-hamas-100.html
20231016,1133652415,https://www.zdf.de/nachrichten/politik/israel-botschafter-gaza-samidoun-hamas-100.html
20231016,1133616356,https://www.zdf.de/nachrichten/politik/palaestinenserpraesident-mahmud-abbas-israel-100.html
20231016,1133616357,https://www.zdf.de/nachrichten/politik/palaestinenserpraesident-mahmud-abbas-israel-100.html
20231016,1133639448,https://www.tagesschau.de/newsticker/liveblog-ukraine-montag-300.html
20231016,1133690371,https://www.tagesschau.de/ausland/ozeanien/antarktis-regierungen-australien-tagung-100.html
20231016,1133787141,https://www.tagesschau.de/ausland/asien/abbas-gaza-100.html
20231016,1133813481,https://www.tagesschau.de/ausland/europa/westbalkan-eu-100.html
20231016,1133813605,https://www.tagesschau.de/ausland/europa/westbalkan-eu-100.html
20231016,1133723410,https://www.tagesschau.de/inland/innenpolitik/faeser-grenzkontrollen-104.html
20231016,1133757389,https://www.tagesschau.de/ausland/asien/naher-osten-china-100.html
20231016,1133723466,https://www.tagesschau.de/ausland/asien/iran-deutschland-nahid-taghavi-100.html
20231016,1133723465,https://www.tagesschau.de/ausland/asien/iran-deutschland-nahid-taghavi-100.html
20231016,1133756869,https://www.tagesschau.de/ausland/asien/gazastreifen-humanitaere-lage-100.html
20231016,1133787298,https://www.tagesschau.de/inland/gesellschaft/deutscher-buchpreis-schachinger-100.html
20231016,1133756578,https://www.tagesschau.de/ausland/asien/naher-osten-china-100.html
20231016,1133757222,https://www.tagesschau.de/ausland/asien/gazastreifen-humanitaere-lage-100.html
20231016,1133757432,https://www.tagesschau.de/ausland/asien/gazastreifen-humanitaere-lage-100.html
20231016,1133757486,https://www.tagesschau.de/ausland/asien/gazastreifen-humanitaere-lage-100.html
20231016,1133766687,https://www.zdf.de/nachrichten/politik/600-tage-ukraine-krieg-russland-stimmung-100.html
20231017,1134034405,https://www.zdf.de/nachrichten/politik/scholz-besuch-israel-100.html
20231017,1134034134,https://www.zdf.de/nachrichten/politik/scholz-besuch-israel-100.html
20231017,1134034406,https://www.zdf.de/nachrichten/politik/scholz-besuch-israel-100.html
20231017,1133961473,https://www.tagesschau.de/ausland/asien/nahost-israel-100.html
20231017,1133983417,https://www.tagesschau.de/ausland/europa/scholz-koenig-abdullah-100.html
20231017,1134035090,https://www.tagesschau.de/ausland/israel-nachbarstaaten-100.html
20231017,1133903463,https://www.tagesschau.de/ausland/asien/putin-xi-china-seidenstrasse-100.html
20231017,1133903870,https://www.tagesschau.de/ausland/asien/putin-xi-china-seidenstrasse-100.html
20231017,1133983630,https://www.tagesschau.de/ausland/europa/scholz-koenig-abdullah-100.html
20231017,1134035379,https://www.tagesschau.de/ausland/israel-nachbarstaaten-100.html
20231017,1133983419,https://www.tagesschau.de/inland/innenpolitik/bundesregierung-iran-israel-100.html
20231017,1133970709,https://www.zdf.de/nachrichten/politik/tunnel-hamas-israel-metro-gaza-100.html
20231017,1133983769,https://www.tagesschau.de/inland/innenpolitik/bundesregierung-iran-israel-100.html
20231017,1133961186,https://www.tagesschau.de/ausland/asien/nahost-israel-100.html
20231017,1133961852,https://www.tagesschau.de/ausland/asien/nahost-israel-100.html
20231017,1133983637,https://www.tagesschau.de/ausland/europa/scholz-koenig-abdullah-100.html
20231017,1133961763,https://www.tagesschau.de/ausland/asien/neue-seidenstrasse-treffen-100.html
20231017,1133961753,https://www.tagesschau.de/ausland/asien/neue-seidenstrasse-treffen-100.html
20231017,1133961762,https://www.tagesschau.de/ausland/asien/neue-seidenstrasse-treffen-100.html
20231017,1134033888,https://www.zdf.de/nachrichten/politik/scholz-besuch-israel-100.html
20231017,1133903811,https://www.tagesschau.de/ausland/asien/putin-xi-china-seidenstrasse-100.html
20231017,1134082870,https://www.zdf.de/nachrichten/politik/gaza-klinik-nahost-israel-100.html
20231017,1134035411,https://www.tagesschau.de/ausland/israel-nachbarstaaten-100.html
20231017,1134035412,https://www.tagesschau.de/ausland/israel-nachbarstaaten-100.html
20231017,1134035329,https://www.tagesschau.de/ausland/israel-nachbarstaaten-100.html
20231017,1134025207,https://www.tagesschau.de/ausland/asien/treffen-neue-seidenstrasse-100.html
20231017,1134025213,https://www.tagesschau.de/ausland/asien/treffen-neue-seidenstrasse-100.html
20231017,1133922500,https://www.tagesschau.de/wirtschaft/unternehmen/toyota-produktionsstopp-100.html
20231017,1134034553,https://www.zdf.de/nachrichten/politik/israel-hamas-gaza-konflikt-hintergrund-100.html
20231017,1133961754,https://www.tagesschau.de/ausland/asien/neue-seidenstrasse-treffen-100.html
20231017,1134035609,https://www.tagesschau.de/inland/innenpolitik/migration-obergrenze-100.html
20231017,1133861371,https://www.tagesschau.de/inland/scholz-israel-reise-100.html
20231018,1134298095,https://www.tagesschau.de/ausland/asien/hamas-deutsche-opfer-100.html
20231018,1134298417,https://www.tagesschau.de/ausland/asien/hamas-deutsche-opfer-100.html
20231018,1134297683,https://www.tagesschau.de/inland/gesellschaft/bistum-aachen-missbrauch-weihbischof-100.html
20231018,1134358460,https://www.tagesschau.de/inland/regional/berlin/proteste-berlin-israel-gaza-100.html
20231018,1134358570,https://www.tagesschau.de/ausland/asien/gazastreifen-hamas-israel-raketenangriff-100.html
20231018,1134297784,https://www.tagesschau.de/inland/innenpolitik/berlin-brandanschlag-juedische-gemeinde-102.html
20231018,1134298360,https://www.tagesschau.de/wissen/technologie/weltraumbahnhof-nordsee-102.html
20231018,1134358823,https://www.tagesschau.de/inland/regional/berlin/proteste-berlin-israel-gaza-100.html
20231018,1134297518,https://www.tagesschau.de/wirtschaft/aktionaersrechte-100.html
20231018,1134298441,https://www.tagesschau.de/ausland/asien/hamas-deutsche-opfer-100.html
20231018,1134316622,https://www.tagesschau.de/inland/innenpolitik/scholz-israel-110.html
20231018,1134316657,https://www.tagesschau.de/inland/innenpolitik/scholz-israel-110.html
20231018,1134358462,https://www.tagesschau.de/inland/regional/berlin/proteste-berlin-israel-gaza-100.html
20231018,1134316619,https://www.tagesschau.de/inland/innenpolitik/scholz-israel-110.html
20231018,1134297497,https://www.tagesschau.de/inland/innenpolitik/berlin-brandanschlag-juedische-gemeinde-102.html
20231018,1134298270,https://www.tagesschau.de/wirtschaft/verbraucher/fehlzeiten-beschaeftigte-aok-100.html
