DATE,SourceCommonName,url,V2Themes,V2Persons,V2Organizations,V2Tone
20231008030000,tagesschau.de,https://www.tagesschau.de/newsticker/liveblog-israel-gaza-102.html,"TAX_RELIGION_JEWS,1038;TAX_RELIGION_JEWS,1045;TAX_RELIGION_JEWS,1321;TAX_RELIGION_JEWISH,65;TAX_RELIGION_JEWISH,143;TAX_RELIGION_JEWISH,221;TAX_RELIGION_JEWISH,590;TAX_RELIGION_JEWISH,610;TAX_RELIGION_JEWISH,877;TAX_RELIGION_JEWISH,1254;TAX_ETHNICITY_JEWISH,65;TAX_ETHNICITY_JEWISH,143;TAX_ETHNICITY_JEWISH,221;TAX_ETHNICITY_JEWISH,590;TAX_ETHNICITY_JEWISH,610;TAX_ETHNICITY_JEWISH,877;TAX_ETHNICITY_JEWISH,1254;TAX_FNCACT_REPRESENTATIVES,700;TAX_FNCACT_REPRESENTATIVES,2400;TAX_FNCACT_REPRESENTATIVES,2822;TAX_FNCACT_REPRESENTATIVES,3038;TAX_RELIGION_ISLAMIC,1905;TAX_RELIGION_ISLAMIC,2282;TAX_RELIGION_ISLAMIC,2555;WB_678_DIGITAL_GOVERNMENT,2092;WB_694_BROADCAST_AND_MEDIA,2092;WB_133_INFORMATION_AND_COMMUNICATION_TECHNOLOGIES,2092;TAX_FNCACT_CHAIRMAN,3078;MILITARY,1971;TAX_ETHNICITY_PALESTINIAN,397;EPU_POLICY_WHITE_HOUSE,2416;EPU_POLICY_WHITE_HOUSE,2838;TAX_ETHNICITY_PALESTINIANS,795;TAX_FNCACT_MINISTER,1490;CRISISLEX_CRISISLEXREC,101;CRISISLEX_CRISISLEXREC,1000;CRISISLEX_CRISISLEXREC,1680;CRISISLEX_CRISISLEXREC,1886;CRISISLEX_CRISISLEXREC,2263;CRISISLEX_CRISISLEXREC,2769;TERROR,782;ARMEDCONFLICT,782;CRIME_COMMON_ROBBERY,1563;SOC_GENERALCRIME,1563;GENERAL_GOVERNMENT,840;EPU_POLICY_GOVERNMENT,840;MEDIA_MSM,2077;TAX_FNCACT_AMBASSADOR,2705;UNGP_FREEDOM_FROM_DISCRIMINATION,965;MEDIA_SOCIAL,9;MEDIA_SOCIAL,88;MEDIA_SOCIAL,349;USPEC_POLITICS_GENERAL1,1834;LEADER,1490;TAX_FNCACT_PRIME_MINISTER,1490;TAX_TERROR_GROUP_HEZBOLLAH,2578;TAX_POLITICAL_PARTY_HEZBOLLAH,2578;EXTREMISM,1897;EXTREMISM,2274;",,"Young,575;Newspapers Of Spark Media Group,2098;Israeli Army,1971;Jewish Club,615;Palestinians Organization,808;White House,2416;White House,2838;European Committee In Bundestag,1847","-4.40881763527054,1.60320641282565,6.01202404809619,7.61523046092184,21.8436873747495,0.200400801603206,478"
20231008030000,tagesschau.de,https://www.tagesschau.de/ausland/asien/gaza-israel-angriff-106.html,"TAX_WORLDFISH_PIKE,2609;TAX_WORLDFISH_PIKE,4432;RELEASE_HOSTAGE,2222;GEN_HOLIDAY,4933;EPU_CATS_MIGRATION_FEAR_FEAR,3557;EPU_CATS_MIGRATION_FEAR_FEAR,5385;CRISISLEX_T08_MISSINGFOUNDTRAPPEDPEOPLE,737;CRISISLEX_T08_MISSINGFOUNDTRAPPEDPEOPLE,844;GENERAL_GOVERNMENT,1235;GENERAL_GOVERNMENT,2794;GENERAL_GOVERNMENT,2860;GENERAL_GOVERNMENT,3964;EPU_POLICY_GOVERNMENT,1235;EPU_POLICY_GOVERNMENT,2794;EPU_POLICY_GOVERNMENT,2860;EPU_POLICY_GOVERNMENT,3964;GENERAL_HEALTH,900;GENERAL_HEALTH,3728;MEDICAL,900;MEDICAL,3728;TERROR,341;TERROR,1873;TERROR,2714;TERROR,3421;TERROR,3490;TERROR,5710;ARMEDCONFLICT,341;ARMEDCONFLICT,1873;ARMEDCONFLICT,2714;ARMEDCONFLICT,3421;ARMEDCONFLICT,3490;ARMEDCONFLICT,5710;TAX_FNCACT_RESERVISTS,4828;LEADER,201;LEADER,4659;TAX_FNCACT_PRIME_MINISTER,201;TAX_FNCACT_PRIME_MINISTER,4659;TAX_FNCACT_CITIZEN,1170;TAX_FNCACT_CITIZEN,1755;TAX_FNCACT_CITIZEN,2887;TAX_FNCACT_CITIZEN,3105;TAX_FNCACT_CITIZEN,4712;EXTREMISM,323;EXTREMISM,1002;WOUND,768;WOUND,861;WOUND,2380;WOUND,5494;CRISISLEX_C03_WELLBEING_HEALTH,768;CRISISLEX_C03_WELLBEING_HEALTH,861;CRISISLEX_C03_WELLBEING_HEALTH,2380;CRISISLEX_C03_WELLBEING_HEALTH,5494;BORDER,4366;BORDER,5342;NEGOTIATIONS,2281;WB_696_PUBLIC_SECTOR_MANAGEMENT,2281;WB_840_JUSTICE,2281;WB_2473_DIPLOMACY_AND_NEGOTIATIONS,2281;WB_939_NEGOTIATION,2281;WB_2470_PEACE_OPERATIONS_AND_CONFLICT_MANAGEMENT,2281;WB_936_ALTERNATIVE_DISPUTE_RESOLUTION,2281;WB_2432_FRAGILITY_CONFLICT_AND_VIOLENCE,2281;WB_843_DISPUTE_RESOLUTION,2281;WB_2471_PEACEKEEPING,2281;VIOLENT_UNREST,5394;TAX_FNCACT_LEADERS,3994;TAX_RELIGION_ISLAMIC,331;TAX_RELIGION_ISLAMIC,1010;TAX_RELIGION_ISLAMIC,1064;TAX_TERROR_GROUP_ISLAMIC_JIHAD,1070;TAX_FNCACT_CHEF,1240;TAX_FNCACT_CHEF,3969;WB_678_DIGITAL_GOVERNMENT,707;WB_678_DIGITAL_GOVERNMENT,2095;WB_678_DIGITAL_GOVERNMENT,4131;WB_694_BROADCAST_AND_MEDIA,707;WB_694_BROADCAST_AND_MEDIA,2095;WB_694_BROADCAST_AND_MEDIA,4131;WB_133_INFORMATION_AND_COMMUNICATION_TECHNOLOGIES,707;WB_133_INFORMATION_AND_COMMUNICATION_TECHNOLOGIES,2095;WB_133_INFORMATION_AND_COMMUNICATION_TECHNOLOGIES,4131;KILL,11;KILL,37;KILL,120;CRISISLEX_CRISISLEXREC,11;CRISISLEX_CRISISLEXREC,37;CRISISLEX_CRISISLEXREC,120;CRISISLEX_T02_INJURED,11;CRISISLEX_T02_INJURED,37;CRISISLEX_T02_INJURED,120;CRISISLEX_T03_DEAD,11;CRISISLEX_T03_DEAD,37;CRISISLEX_T03_DEAD,120;JIHAD,1070;USPEC_POLICY1,5434;URBAN,471;TAX_FNCACT_AUTHORITIES,2934;EPU_POLICY_AUTHORITIES,2934;TAX_ETHNICITY_GERMAN,2877;TAX_ETHNICITY_GERMAN,3097;TAX_WORLDLANGUAGES_GERMAN,2877;TAX_WORLDLANGUAGES_GERMAN,3097;EPU_CATS_NATIONAL_SECURITY,1409;EPU_CATS_NATIONAL_SECURITY,4642;EPU_CATS_NATIONAL_SECURITY,4735;KIDNAP,2111;EDUCATION,3949;WB_470_EDUCATION,3949;TAX_RELIGION_JEWISH,4925;TAX_ETHNICITY_JEWISH,4925;CRISISLEX_C07_SAFETY,1619;CRISISLEX_C07_SAFETY,1744;TAX_FNCACT_SPOKESMAN,2462;TAX_FNCACT_SPOKESMAN,2604;TAX_FNCACT_SPOKESMAN,4427;TAX_ETHNICITY_PALESTINIANS,794;TAX_ETHNICITY_PALESTINIANS,2022;TAX_ETHNICITY_PALESTINIANS,3662;TAX_ETHNICITY_PALESTINIANS,5241;TAX_ETHNICITY_PALESTINIANS,5472;TAX_FNCACT_SPEAKER,4049;MILITARY,2213;MILITARY,2364;MILITARY,3875;MILITARY,5446;TAX_MILITARY_TITLE_SOLDIERS,2213;TAX_MILITARY_TITLE_SOLDIERS,2364;TAX_MILITARY_TITLE_SOLDIERS,3875;TAX_MILITARY_TITLE_SOLDIERS,5446;TAX_FNCACT_SOLDIERS,2213;TAX_FNCACT_SOLDIERS,2364;TAX_FNCACT_SOLDIERS,3875;TAX_FNCACT_SOLDIERS,5446;TAX_FNCACT_MINISTER,201;TAX_FNCACT_MINISTER,4659;TAX_FNCACT_MINISTER,4856;AFFECT,2900;TAX_ETHNICITY_PALESTINIAN,3798;TAX_ETHNICITY_PALESTINIAN,5118;TAX_POLITICAL_PARTY_LIKUD,4068;MANMADE_DISASTER_IMPLIED,2044;","Netanyahu Likud,4068","Islamic Terrorist Organization In Gaza,362;Office Of Government Chef,1240;Army Spokesman Pike,2609;Army Spokesman Pike,4432;It Of Army,4805;Young,3695;Video Embassy,4687;Israeli Army,3612;Israeli Army,5300","-6.91823899371069,1.0482180293501,7.9664570230608,9.0146750524109,22.7463312368973,0.733752620545073,907"
20231008104500,tagesschau.de,https://www.tagesschau.de/ausland/asien/gaza-israel-angriff-108.html,"TAX_TERROR_GROUP_HEZBOLLAH,1584;TAX_TERROR_GROUP_HEZBOLLAH,1875;TAX_TERROR_GROUP_HEZBOLLAH,2127;TAX_TERROR_GROUP_HEZBOLLAH,2312;TAX_POLITICAL_PARTY_HEZBOLLAH,1584;TAX_POLITICAL_PARTY_HEZBOLLAH,1875;TAX_POLITICAL_PARTY_HEZBOLLAH,2127;TAX_POLITICAL_PARTY_HEZBOLLAH,2312;AFFECT,934;EVACUATION,934;CRISISLEX_T09_DISPLACEDRELOCATEDEVACUATED,934;JIHAD,3281;KILL,51;KILL,191;CRISISLEX_T02_INJURED,51;CRISISLEX_T02_INJURED,191;CRISISLEX_T03_DEAD,51;CRISISLEX_T03_DEAD,191;MILITARY,311;MILITARY,748;MILITARY,924;MILITARY,1753;MILITARY,1998;TAX_POLITICAL_PARTY_LIKUD,4110;GENERAL_HEALTH,1494;MEDICAL,1494;TAX_ECON_PRICE,896;GENERAL_GOVERNMENT,3446;EPU_POLICY_GOVERNMENT,3446;TAX_RELIGION_ISLAMIC,3275;TAX_ETHNICITY_PALESTINIAN,1210;TAX_ETHNICITY_PALESTINIAN,2528;TAX_ETHNICITY_PALESTINIAN,3112;GEN_HOLIDAY,4150;GEN_HOLIDAY,4485;TAX_FNCACT_OFFICIAL,1235;EPU_CATS_NATIONAL_SECURITY,3513;RELEASE_HOSTAGE,286;RELEASE_HOSTAGE,2613;TAX_FNCACT_SPOKESMAN,1763;CRISISLEX_CRISISLEXREC,12;CRISISLEX_CRISISLEXREC,1195;CRISISLEX_CRISISLEXREC,1981;CRISISLEX_CRISISLEXREC,2470;CRISISLEX_CRISISLEXREC,3412;CRISISLEX_CRISISLEXREC,3543;CRISISLEX_CRISISLEXREC,4130;CRISISLEX_CRISISLEXREC,4458;TAX_FNCACT_CHEF,3451;WOUND,1333;WOUND,1455;CRISISLEX_C03_WELLBEING_HEALTH,1333;CRISISLEX_C03_WELLBEING_HEALTH,1455;TAX_ETHNICITY_PALESTINIANS,434;TAX_ETHNICITY_PALESTINIANS,1363;TAX_ETHNICITY_PALESTINIANS,1703;TAX_FNCACT_VICTIM,241;KIDNAP,271;KIDNAP,2604;KIDNAP,2707;KIDNAP,2789;KIDNAP,2884;KIDNAP,3052;ARMEDCONFLICT,149;ARMEDCONFLICT,489;TAX_MILITARY_TITLE_SOLDIERS,535;TAX_MILITARY_TITLE_SOLDIERS,1631;TAX_FNCACT_SOLDIERS,535;TAX_FNCACT_SOLDIERS,1631;ARREST,630;SOC_GENERALCRIME,630;CRISISLEX_C07_SAFETY,630;TERROR,421;TERROR,1690;TAX_FNCACT_LEADERS,4036;TAX_RELIGION_JEWISH,4142;TAX_RELIGION_JEWISH,4477;TAX_ETHNICITY_JEWISH,4142;TAX_ETHNICITY_JEWISH,4477;EDUCATION,4007;WB_470_EDUCATION,4007;TAX_WEAPONS_ARTILLERY,1974;TAX_ETHNICITY_GERMAN,2867;TAX_ETHNICITY_GERMAN,3043;TAX_WORLDLANGUAGES_GERMAN,2867;TAX_WORLDLANGUAGES_GERMAN,3043;TAX_FNCACT_CITIZEN,3381;TAX_TERROR_GROUP_ISLAMIC_JIHAD,3281;TAX_FNCACT_SPEAKER,2416;TAX_FNCACT_SPEAKER,4091;TAX_FNCACT_AUTHORITIES,3002;EPU_POLICY_AUTHORITIES,3002;","Netanyahu Likud,4110","S Israeli Army,311;S Israeli Army,1998;A Army Spokesman,1763;S Army,748;S Army,924;Office Of Government Chef,3451","-6.47291941875826,1.58520475561427,8.05812417437252,9.64332892998679,24.8348745046235,0.660501981505945,731"
20231008151500,tagesschau.de,https://www.tagesschau.de/eilmeldung/gaza-israel-angriff-110.html,"TERROR,317;TERROR,2857;TAX_MILITARY_TITLE_SOLDIERS,1426;TAX_MILITARY_TITLE_SOLDIERS,2813;TAX_MILITARY_TITLE_SOLDIERS,3493;TAX_FNCACT_SOLDIERS,1426;TAX_FNCACT_SOLDIERS,2813;TAX_FNCACT_SOLDIERS,3493;LEGISLATION,846;EPU_POLICY_LAW,846;MILITARY,1349;MILITARY,1581;MILITARY,2613;MILITARY,3026;MILITARY,3202;MILITARY,3615;MILITARY,3860;ARREST,2908;SOC_GENERALCRIME,2908;CRISISLEX_C07_SAFETY,2908;GENERAL_HEALTH,726;MEDICAL,726;ARMEDCONFLICT,157;ARMEDCONFLICT,2767;TAX_WEAPONS_ARTILLERY,3836;TAX_FNCACT_BRIGADIER_GENERAL,1753;TAX_ETHNICITY_GERMAN,1849;TAX_WORLDLANGUAGES_GERMAN,1849;TAX_ECON_PRICE,3174;EPU_CATS_NATIONAL_SECURITY,4804;TAX_RELIGION_ISLAMIC,4566;TAX_ETHNICITY_PALESTINIAN,4403;TAX_FNCACT_CITIZEN,4672;JIHAD,4572;WOUND,482;WOUND,687;WOUND,2093;WOUND,2203;CRISISLEX_C03_WELLBEING_HEALTH,482;CRISISLEX_C03_WELLBEING_HEALTH,687;CRISISLEX_C03_WELLBEING_HEALTH,2093;CRISISLEX_C03_WELLBEING_HEALTH,2203;CRISISLEX_T02_INJURED,482;CRISISLEX_T02_INJURED,687;CRISISLEX_T02_INJURED,2093;CRISISLEX_T02_INJURED,2203;TAX_FNCACT_SPOKESMAN,1359;TAX_FNCACT_SPOKESMAN,3625;MEDIA_MSM,1607;LEADER,937;TAX_FNCACT_PRIME_MINISTER,937;POLITICAL_TURMOIL,846;STATE_OF_EMERGENCY,846;KIDNAP,1108;KIDNAP,1193;KIDNAP,1320;KIDNAP,1693;KIDNAP,1823;GENERAL_GOVERNMENT,500;GENERAL_GOVERNMENT,1149;GENERAL_GOVERNMENT,4737;EPU_POLICY_GOVERNMENT,500;EPU_POLICY_GOVERNMENT,1149;EPU_POLICY_GOVERNMENT,4737;TAX_FNCACT_CHEF,4742;TAX_TERROR_GROUP_HEZBOLLAH,3446;TAX_TERROR_GROUP_HEZBOLLAH,3737;TAX_TERROR_GROUP_HEZBOLLAH,3989;TAX_TERROR_GROUP_HEZBOLLAH,4255;TAX_POLITICAL_PARTY_HEZBOLLAH,3446;TAX_POLITICAL_PARTY_HEZBOLLAH,3737;TAX_POLITICAL_PARTY_HEZBOLLAH,3989;TAX_POLITICAL_PARTY_HEZBOLLAH,4255;TAX_FNCACT_BRIGADIER,1745;CRISISLEX_CRISISLEXREC,425;KILL,33;KILL,60;KILL,145;KILL,400;KILL,670;KILL,2825;KILL,2877;KILL,3476;CRISISLEX_T03_DEAD,33;CRISISLEX_T03_DEAD,60;CRISISLEX_T03_DEAD,145;CRISISLEX_T03_DEAD,400;CRISISLEX_T03_DEAD,670;CRISISLEX_T03_DEAD,2825;CRISISLEX_T03_DEAD,2877;CRISISLEX_T03_DEAD,3476;TAX_TERROR_GROUP_ISLAMIC_JIHAD,4572;TAX_FNCACT_AUTHORITIES,2511;EPU_POLICY_AUTHORITIES,2511;TAX_FNCACT_SPEAKER,1565;TAX_FNCACT_SPEAKER,4023;TAX_RELIGION_JEWISH,5097;TAX_ETHNICITY_JEWISH,5097;GEN_HOLIDAY,5105;AFFECT,3212;EVACUATION,3212;CRISISLEX_T09_DISPLACEDRELOCATEDEVACUATED,3212;TAX_FNCACT_MINISTER,937;WB_678_DIGITAL_GOVERNMENT,2374;WB_667_ICT_INFRASTRUCTURE,2374;WB_669_SOFTWARE_INFRASTRUCTURE,2374;WB_2945_DATABASE,2374;WB_133_INFORMATION_AND_COMMUNICATION_TECHNOLOGIES,2374;TAX_ETHNICITY_PALESTINIANS,596;TAX_ETHNICITY_PALESTINIANS,2070;TAX_ETHNICITY_PALESTINIANS,2708;TAX_ETHNICITY_PALESTINIANS,3565;",,"S Israeli Army,2613;S Israeli Army,3860;A Army Spokesman,3625;Israeli Army,1581;Israeli Army,2613;Israeli Army,3860;Speaker Of Israeli Army,1581;Israeli Television,1607;Army Spokesman,1359;Army Spokesman,3625;S Army,3026;S Army,3202;Office Of Government Chef,4742","-4.56674473067916,1.63934426229508,6.20608899297424,7.84543325526932,22.7166276346604,0.351288056206089,828"
20231008151500,tagesschau.de,https://www.tagesschau.de/inland/debatte-hilfen-palaestinenser-100.html,"GENERAL_HEALTH,800;MEDICAL,800;TAX_ETHNICITY_GERMAN,1110;TAX_ETHNICITY_GERMAN,1440;TAX_ETHNICITY_GERMAN,1539;TAX_ETHNICITY_GERMAN,2116;TAX_WORLDLANGUAGES_GERMAN,1110;TAX_WORLDLANGUAGES_GERMAN,1440;TAX_WORLDLANGUAGES_GERMAN,1539;TAX_WORLDLANGUAGES_GERMAN,2116;TERROR,384;ARMEDCONFLICT,384;TAX_FNCACT_FINANCE_MINISTER,1828;TAX_FNCACT_FINANCE_MINISTER,2010;TAX_ETHNICITY_PALESTINIAN,119;TAX_ETHNICITY_PALESTINIAN,523;TAX_ETHNICITY_PALESTINIAN,2390;TAX_ETHNICITY_PALESTINIAN,2742;TAX_ETHNICITY_PALESTINIAN,2831;WOUND,2575;CRISISLEX_C03_WELLBEING_HEALTH,2575;KIDNAP,2615;REL_ANTISEMITISM,1480;MILITARY,3145;TAX_MILITARY_TITLE_SOLDIERS,3145;TAX_FNCACT_SOLDIERS,3145;ECON_TAXATION,1444;USPEC_POLICY1,1444;EPU_POLICY_TAX,1444;EPU_CATS_TAXES,1444;EPU_POLICY_BUDGET,1705;CRISISLEX_CRISISLEXREC,32;CRISISLEX_CRISISLEXREC,2488;CRISISLEX_CRISISLEXREC,2522;TAX_FNCACT_BOSS,1202;LEADER,1529;TAX_FNCACT_PRESIDENT,1529;USPEC_POLITICS_GENERAL1,1529;WB_2467_TERRORISM,1465;WB_2433_CONFLICT_AND_VIOLENCE,1465;WB_2432_FRAGILITY_CONFLICT_AND_VIOLENCE,1465;WB_2462_POLITICAL_VIOLENCE_AND_WAR,1465;EPU_CATS_NATIONAL_SECURITY,1465;CRISISLEX_T11_UPDATESSYMPATHY,473;CRISISLEX_T11_UPDATESSYMPATHY,1148;WB_137_WATER,784;TAX_ETHNICITY_PALESTINIANS,288;TAX_ETHNICITY_PALESTINIANS,1134;TAX_ETHNICITY_PALESTINIANS,1395;TAX_ETHNICITY_PALESTINIANS,1910;TAX_ETHNICITY_PALESTINIANS,2193;EPU_CATS_FISCAL_POLICY,1705;WATER_SECURITY,791;WB_1199_WATER_SUPPLY_AND_SANITATION,791;WB_138_WATER_SUPPLY,791;TAX_FNCACT_MINISTER,195;TAX_FNCACT_MINISTER,424;TAX_FNCACT_MINISTER,1828;TAX_FNCACT_MINISTER,2010;TAX_FNCACT_MINISTER,2096;WB_1305_HEALTH_SERVICES_DELIVERY,807;WB_621_HEALTH_NUTRITION_AND_POPULATION,807;GENERAL_GOVERNMENT,271;GENERAL_GOVERNMENT,1361;EPU_POLICY_GOVERNMENT,271;EPU_POLICY_GOVERNMENT,1361;KILL,230;KILL,2565;CRISISLEX_T02_INJURED,230;CRISISLEX_T02_INJURED,2565;CRISISLEX_T03_DEAD,230;CRISISLEX_T03_DEAD,2565;",,"News Agency,1233;Palestinian Autonomy Authority,2761;Israeli Society,1555;United Nations,915;Resolutions Of Budgetary Committee,1746;S Society,1332","-2.70793036750484,1.93423597678917,4.642166344294,6.57640232108317,23.21083172147,0.967117988394584,485"
20231008151500,tagesschau.de,https://www.tagesschau.de/ausland/asien/israel-arabische-reaktionen-100.html,"GENERAL_GOVERNMENT,239;GENERAL_GOVERNMENT,642;GENERAL_GOVERNMENT,2283;EPU_POLICY_GOVERNMENT,239;EPU_POLICY_GOVERNMENT,642;EPU_POLICY_GOVERNMENT,2283;PROTEST,2789;USPEC_POLICY1,1701;EPU_POLICY_POLICY,1701;CEASEFIRE,1893;TAX_WORLDLANGUAGES_ARABIC,44;TAX_WORLDLANGUAGES_ARABIC,76;TAX_WORLDLANGUAGES_ARABIC,142;TAX_WORLDLANGUAGES_ARABIC,302;TAX_WORLDLANGUAGES_ARABIC,420;TAX_WORLDLANGUAGES_ARABIC,1100;TAX_WORLDLANGUAGES_ARABIC,1178;TAX_WORLDLANGUAGES_ARABIC,1298;TAX_WORLDLANGUAGES_ARABIC,1656;TAX_WORLDLANGUAGES_ARABIC,1728;TAX_WORLDLANGUAGES_ARABIC,2724;TAX_WORLDLANGUAGES_ARABIC,2915;TAX_WORLDLANGUAGES_ARABIC,3153;EPU_POLICY_POLITICAL,1608;EPU_POLICY_POLITICAL,2218;CRISISLEX_CRISISLEXREC,12;TAX_FNCACT_FATHER,2492;TAX_FNCACT_PRINCE,2433;TAX_RELIGION_ISLAM,2588;TAX_FNCACT_SUPPORTERS,2539;WB_845_LEGAL_AND_REGULATORY_FRAMEWORK,451;WB_845_LEGAL_AND_REGULATORY_FRAMEWORK,1332;WB_696_PUBLIC_SECTOR_MANAGEMENT,451;WB_696_PUBLIC_SECTOR_MANAGEMENT,1332;WB_1024_PUBLIC_INTERNATIONAL_LAW,451;WB_1024_PUBLIC_INTERNATIONAL_LAW,1332;WB_1026_TREATIES,451;WB_1026_TREATIES,1332;WB_962_INTERNATIONAL_LAW,451;WB_962_INTERNATIONAL_LAW,1332;TAX_FNCACT_MEDIATOR,544;CRISISLEX_C07_SAFETY,1406;TAX_ETHNICITY_PALESTINIANS,208;TAX_ETHNICITY_PALESTINIANS,279;TAX_ETHNICITY_PALESTINIANS,699;TAX_ETHNICITY_PALESTINIANS,788;TAX_ETHNICITY_PALESTINIANS,1478;TAX_ETHNICITY_PALESTINIANS,1844;TAX_ETHNICITY_PALESTINIANS,2652;TAX_ETHNICITY_PALESTINIANS,2971;TAX_ETHNICITY_PALESTINIANS,3118;TAX_FNCACT_CROWN_PRINCE,2433;EPU_ECONOMY,1395;EPU_ECONOMY_HISTORIC,1395;WB_2473_DIPLOMACY_AND_NEGOTIATIONS,167;WB_2470_PEACE_OPERATIONS_AND_CONFLICT_MANAGEMENT,167;WB_2432_FRAGILITY_CONFLICT_AND_VIOLENCE,167;WB_2471_PEACEKEEPING,167;TAX_FNCACT_CHILD,1556;SLFID_DICTATORSHIP,2892;TAX_ETHNICITY_PALESTINIAN,2554;TAX_ETHNICITY_PALESTINIAN,2859;WB_2433_CONFLICT_AND_VIOLENCE,368;WB_2433_CONFLICT_AND_VIOLENCE,568;WB_2433_CONFLICT_AND_VIOLENCE,1035;",,,"-2.55402750491159,3.53634577603143,6.09037328094303,9.62671905697446,15.3241650294695,0,487"
20231008171500,tagesschau.de,https://www.tagesschau.de/inland/scholz-reaktion-israel-100.html,"TAX_ETHNICITY_GERMAN,249;TAX_ETHNICITY_GERMAN,626;TAX_WORLDLANGUAGES_GERMAN,249;TAX_WORLDLANGUAGES_GERMAN,626;CRISISLEX_C07_SAFETY,238;CRISISLEX_C07_SAFETY,609;PROTEST,1487;MOVEMENT_GENERAL,1487;TAX_FNCACT_ACTIVIST,1487;TAX_FNCACT_MINISTER,977;TAX_FNCACT_CHEF,435;SECURITY_SERVICES,1864;TAX_FNCACT_POLICE,1864;TAX_FNCACT_CHANCELLOR,152;TAX_FNCACT_CHANCELLOR,334;TAX_FNCACT_CHANCELLOR,812;TAX_FNCACT_CHANCELLOR,1432;CRISISLEX_CRISISLEXREC,79;CRISISLEX_CRISISLEXREC,366;CRISISLEX_CRISISLEXREC,758;CRISISLEX_T11_UPDATESSYMPATHY,505;TAX_ETHNICITY_PALESTINIANS,1476;LEADER,902;LEADER,924;LEADER,943;TAX_FNCACT_PRESIDENT,902;TAX_FNCACT_PRESIDENT,924;TAX_FNCACT_PRESIDENT,943;USPEC_POLITICS_GENERAL1,902;USPEC_POLITICS_GENERAL1,924;USPEC_POLITICS_GENERAL1,943;GENERAL_GOVERNMENT,430;EPU_POLICY_GOVERNMENT,430;TAX_FNCACT_PRIME_MINISTER,977;",,"Israeli Office Colleagues Germany Solidarity,212","-2.21518987341772,4.43037974683544,6.64556962025316,11.0759493670886,23.1012658227848,1.89873417721519,297"
20231008171500,tagesschau.de,https://www.tagesschau.de/ausland/asien/israel-gaza-entfuerhrung-auswaertiges-amt-100.html,"TAX_FNCACT_AUTHORITIES,965;EPU_POLICY_AUTHORITIES,965;TAX_FNCACT_CHILDREN,1655;WB_678_DIGITAL_GOVERNMENT,1614;WB_667_ICT_INFRASTRUCTURE,1614;WB_669_SOFTWARE_INFRASTRUCTURE,1614;WB_2945_DATABASE,1614;WB_133_INFORMATION_AND_COMMUNICATION_TECHNOLOGIES,1614;WOUND,1349;WOUND,1451;CRISISLEX_C03_WELLBEING_HEALTH,1349;CRISISLEX_C03_WELLBEING_HEALTH,1451;CRISISLEX_T02_INJURED,1349;CRISISLEX_T02_INJURED,1451;TAX_ETHNICITY_GERMAN,15;TAX_ETHNICITY_GERMAN,51;TAX_ETHNICITY_GERMAN,144;TAX_ETHNICITY_GERMAN,488;TAX_ETHNICITY_GERMAN,637;TAX_ETHNICITY_GERMAN,898;TAX_ETHNICITY_GERMAN,1094;TAX_ETHNICITY_GERMAN,1704;TAX_ETHNICITY_GERMAN,1761;TAX_ETHNICITY_GERMAN,2120;TAX_WORLDLANGUAGES_GERMAN,15;TAX_WORLDLANGUAGES_GERMAN,51;TAX_WORLDLANGUAGES_GERMAN,144;TAX_WORLDLANGUAGES_GERMAN,488;TAX_WORLDLANGUAGES_GERMAN,637;TAX_WORLDLANGUAGES_GERMAN,898;TAX_WORLDLANGUAGES_GERMAN,1094;TAX_WORLDLANGUAGES_GERMAN,1704;TAX_WORLDLANGUAGES_GERMAN,1761;TAX_WORLDLANGUAGES_GERMAN,2120;KIDNAP,66;KIDNAP,1073;TAX_FNCACT_CHILD,1788;TAX_FNCACT_CHILD,1842;TAX_FNCACT_CHILD,2078;WB_694_BROADCAST_AND_MEDIA,1676;TAX_ETHNICITY_PALESTINIANS,1315;GENERAL_GOVERNMENT,113;GENERAL_GOVERNMENT,418;GENERAL_GOVERNMENT,441;GENERAL_GOVERNMENT,720;EPU_POLICY_GOVERNMENT,113;EPU_POLICY_GOVERNMENT,418;EPU_POLICY_GOVERNMENT,441;EPU_POLICY_GOVERNMENT,720;AFFECT,1729;CRISISLEX_CRISISLEXREC,694;",,"Ministry Is It,236;German Embassy,906","-4.70914127423823,0.831024930747922,5.54016620498615,6.37119113573407,19.1135734072022,0,348"
